ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
293,2026-05-12T21:54:26.652304+00:00,browsing,ISL,20.567,22.045,20.567,0.5,0.5,26.401,29.273,0.5258,0.4742,0.6572,0.3083,1,0.5,0.5,0.0,1.62,0.6857,0.01201,0.01564,2,0.3333,0.3333,0.3333,3.547,0.75,0.25473,0.26672,0,0.5,0.5,0.0,1.138,0.55,-0.08616,-0.15197,6.306,32.707,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,29.087,0.0,3.619,3.619,1411.047,741.897,1807.637
294,2026-05-12T21:54:36.670214+00:00,browsing,GND,9.589,14.353,14.353,0.5,0.5,15.167,21.637,0.5879,0.4121,0.6415,0.3135,1,0.3333,0.3333,0.3333,0.2,0.3429,-0.02996,-0.08191,2,0.3333,0.3333,0.3333,1.16,0.4286,0.08597,0.16597,1,0.3333,0.3333,0.3333,0.143,0.2357,-0.02573,-0.10341,1.503,23.139,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,17.854,6.469,0.872,5.286,1417.516,742.768,1812.923
295,2026-05-12T21:54:46.700438+00:00,browsing,GND,9.641,11.94,11.94,0.5,0.5,14.98,19.279,0.5627,0.4373,0.6254,0.3187,0,0.3333,0.3333,0.3333,0.215,0.2057,-0.02855,-0.13342,2,0.3333,0.3333,0.3333,2.013,0.4286,0.17132,0.30731,0,0.3333,0.3333,0.3333,0.089,0.1414,-0.03115,-0.2209,2.316,21.595,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,17.667,4.298,1.685,3.928,1421.815,744.454,1816.851
296,2026-05-12T21:54:56.702339+00:00,browsing,GND,10.98,20.78,20.78,0.5,0.5,16.096,28.175,0.6364,0.3636,0.6091,0.3239,1,0.3333,0.3333,0.3333,0.359,0.3429,-0.01407,-0.03764,2,0.3333,0.3333,0.3333,0.792,0.4286,0.04918,0.09828,0,0.3333,0.3333,0.3333,0.243,0.1414,-0.01567,-0.10506,1.394,29.569,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,18.783,12.079,0.763,10.787,1433.894,745.217,1827.638
297,2026-05-12T21:55:06.714485+00:00,browsing,GND,15.004,21.021,21.021,0.5,0.5,19.913,28.474,0.5885,0.4115,0.5926,0.3291,1,0.3333,0.3333,0.3333,0.587,0.3429,0.00869,0.02255,0,0.3333,0.3333,0.3333,0.412,0.1607,0.01123,0.06097,2,0.3333,0.3333,0.3333,0.675,0.3536,0.02752,0.0677,1.674,30.148,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.599,8.561,1.043,7.549,1442.454,746.261,1835.187
298,2026-05-12T21:55:16.894646+00:00,browsing,GND,1.934,15.28,15.28,0.5,0.5,6.65,22.791,0.7741,0.2259,0.5758,0.3343,2,0.3333,0.3333,0.3333,2.317,0.6857,0.18174,0.21393,0,0.3333,0.3333,0.3333,0.082,0.1607,-0.02182,-0.13032,2,0.3333,0.3333,0.3333,0.283,0.3536,-0.0117,-0.03023,2.682,25.473,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,9.336,16.141,2.051,16.137,1458.596,748.312,1851.324
299,2026-05-12T21:55:26.910803+00:00,browsing,GND,15.794,24.504,24.504,0.5,0.5,20.329,32.074,0.6121,0.3879,0.559,0.3395,2,0.3333,0.3333,0.3333,2.161,0.6857,0.16612,0.19723,2,0.3333,0.3333,0.3333,0.666,0.4286,0.03662,0.07409,1,0.3333,0.3333,0.3333,0.419,0.2357,0.00194,0.00738,3.247,35.321,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.015,11.745,2.616,12.306,1470.341,750.928,1863.63
300,2026-05-12T21:55:36.929138+00:00,browsing,ISL,9.404,21.073,9.404,0.5,0.5,13.771,28.704,0.6758,0.3242,0.542,0.3448,1,0.5,0.5,0.0,2.246,0.6857,0.07461,0.09342,0,0.3333,0.3333,0.3333,0.353,0.375,-0.06469,-0.16873,1,0.5,0.5,0.0,4.101,0.825,0.21011,0.20637,6.7,20.472,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,16.458,0.0,4.014,4.014,1470.341,754.942,1867.643
301,2026-05-12T21:55:46.951144+00:00,browsing,GND,26.686,24.262,24.262,0.5,0.5,30.897,31.954,0.5084,0.4916,0.525,0.35,2,0.3333,0.3333,0.3333,2.822,0.6857,0.23218,0.266,0,0.3333,0.3333,0.3333,0.026,0.1607,-0.02736,-0.16634,1,0.3333,0.3333,0.3333,0.133,0.2357,-0.02673,-0.10766,2.981,34.935,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,32.585,1.057,2.35,2.35,1471.398,757.292,1869.993
302,2026-05-12T21:55:56.987399+00:00,browsing,GND,12.186,19.264,19.264,0.5,0.5,16.251,27.019,0.6244,0.3756,0.508,0.3552,0,0.3333,0.3333,0.3333,0.177,0.2057,-0.03235,-0.15258,1,0.3333,0.3333,0.3333,0.123,0.2571,-0.01773,-0.06405,2,0.3333,0.3333,0.3333,1.778,0.3536,0.13778,0.30064,2.077,29.096,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,18.937,10.768,1.446,10.158,1482.166,758.738,1880.152
303,2026-05-12T21:56:06.998427+00:00,browsing,GND,10.029,22.294,22.294,0.5,0.5,13.958,30.112,0.6833,0.3167,0.491,0.3605,2,0.3333,0.3333,0.3333,1.625,0.6857,0.11252,0.13774,1,0.3333,0.3333,0.3333,0.411,0.2571,0.01109,0.03807,0,0.3333,0.3333,0.3333,0.365,0.1414,-0.00355,-0.02284,2.401,32.512,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,16.645,16.153,1.77,15.868,1498.319,760.508,1896.019
304,2026-05-12T21:56:17.010606+00:00,browsing,GND,17.621,26.197,26.197,0.5,0.5,21.425,34.079,0.614,0.386,0.4742,0.3657,0,0.3333,0.3333,0.3333,0.438,0.2057,-0.00618,-0.02743,2,0.3333,0.3333,0.3333,0.564,0.4286,0.02639,0.05393,2,0.3333,0.3333,0.3333,0.263,0.3536,-0.01374,-0.03559,1.265,35.344,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.111,12.655,0.634,11.233,1510.974,761.142,1907.252
305,2026-05-12T21:56:27.040013+00:00,browsing,GND,15.637,20.81,20.81,0.5,0.5,19.323,28.758,0.5981,0.4019,0.4574,0.3709,1,0.3333,0.3333,0.3333,0.483,0.3429,-0.00168,-0.00443,0,0.3333,0.3333,0.3333,0.115,0.1607,-0.01846,-0.1091,0,0.3333,0.3333,0.3333,0.361,0.1414,-0.00392,-0.02527,0.959,29.717,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.009,9.435,0.329,7.708,1520.409,761.47,1914.96
306,2026-05-12T21:56:37.076281+00:00,browsing,ISL,14.393,22.985,14.393,0.5,0.5,17.97,31.0,0.633,0.367,0.4409,0.3761,1,0.5,0.5,0.0,2.0,0.6857,0.05001,0.06357,1,0.3333,0.3333,0.3333,1.019,0.5,0.00194,0.00349,1,0.5,0.5,0.0,5.682,0.825,0.36824,0.3377,8.702,26.672,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,20.656,0.0,6.016,6.016,1520.409,767.486,1920.976
307,2026-05-12T21:56:47.100105+00:00,browsing,ISL,14.566,25.704,14.566,0.5,0.5,18.042,33.786,0.6519,0.3481,0.4246,0.3813,0,0.5,0.5,0.0,0.869,0.48,-0.06313,-0.12599,0,0.3333,0.3333,0.3333,0.632,0.375,-0.03682,-0.09253,1,0.5,0.5,0.0,4.008,0.825,0.20081,0.19809,5.509,23.55,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,20.728,0.0,2.822,2.822,1520.409,770.308,1923.798
308,2026-05-12T21:56:57.116136+00:00,browsing,ISL,19.892,25.925,19.892,0.5,0.5,23.273,34.075,0.5942,0.4058,0.4085,0.3865,1,0.5,0.5,0.0,3.384,0.6857,0.18842,0.22099,2,0.3333,0.3333,0.3333,5.409,0.75,0.44085,0.42463,1,0.5,0.5,0.0,5.52,0.825,0.35196,0.32494,14.312,37.586,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,25.96,0.0,11.626,11.626,1520.409,781.934,1935.424
309,2026-05-12T21:57:07.149261+00:00,browsing,ISL,12.051,14.285,12.051,0.5,0.5,15.345,22.504,0.5946,0.4054,0.3928,0.3917,1,0.5,0.5,0.0,1.847,0.6857,0.03474,0.04459,0,0.3333,0.3333,0.3333,0.514,0.375,-0.04865,-0.12415,1,0.5,0.5,0.0,4.163,0.825,0.21626,0.21182,6.524,21.868,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,18.031,0.0,3.837,3.837,1520.409,785.771,1939.261
310,2026-05-12T21:57:17.161418+00:00,browsing,GND,15.977,25.542,25.542,0.5,0.5,19.19,33.832,0.6381,0.3619,0.3775,0.3968,2,0.3333,0.3333,0.3333,2.024,0.6857,0.15236,0.1823,2,0.3333,0.3333,0.3333,0.516,0.4286,0.02158,0.04431,2,0.3333,0.3333,0.3333,0.213,0.3536,-0.01874,-0.04887,2.752,36.584,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,21.876,14.642,2.121,14.708,1535.051,787.892,1953.969
311,2026-05-12T21:57:27.172017+00:00,browsing,GND,10.882,22.508,22.508,0.5,0.5,14.019,30.869,0.6877,0.3123,0.3625,0.402,0,0.3333,0.3333,0.3333,0.409,0.2057,-0.00911,-0.04069,0,0.3333,0.3333,0.3333,0.105,0.1607,-0.01951,-0.11568,0,0.3333,0.3333,0.3333,0.203,0.1414,-0.0197,-0.13394,0.717,31.586,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,16.706,16.85,0.086,14.88,1551.901,787.978,1968.849
312,2026-05-12T21:57:37.183617+00:00,browsing,ISL,14.874,25.81,14.874,0.5,0.5,17.942,34.243,0.6562,0.3438,0.348,0.4071,0,0.5,0.5,0.0,1.239,0.48,-0.02605,-0.05009,2,0.3333,0.3333,0.3333,2.905,0.75,0.19047,0.20584,1,0.5,0.5,0.0,6.477,0.825,0.44772,0.39772,10.621,28.563,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,20.628,0.0,7.935,7.935,1551.901,795.913,1976.784
313,2026-05-12T21:57:47.209153+00:00,browsing,ISL,16.147,25.836,16.147,0.5,0.5,19.15,34.342,0.642,0.358,0.334,0.4122,1,0.5,0.5,0.0,1.613,0.6857,0.01125,0.01466,2,0.3333,0.3333,0.3333,5.141,0.75,0.41411,0.40342,1,0.5,0.5,0.0,4.065,0.825,0.20649,0.20315,10.819,29.968,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,21.836,0.0,8.132,8.132,1551.901,804.045,1984.916
314,2026-05-12T21:57:57.231129+00:00,browsing,ISL,19.518,24.371,19.518,0.5,0.5,22.462,32.951,0.5946,0.4054,0.3205,0.4172,1,0.5,0.5,0.0,1.819,0.6857,0.03191,0.04103,0,0.3333,0.3333,0.3333,0.403,0.375,-0.05969,-0.15461,0,0.5,0.5,0.0,1.971,0.55,-0.0029,-0.00475,4.193,26.655,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,25.148,0.0,1.507,1.507,1551.901,805.552,1986.423
315,2026-05-12T21:58:07.240534+00:00,instagram,GND,21.125,22.61,22.61,0.5,0.5,24.013,31.264,0.5656,0.4344,0.3075,0.4223,2,0.3333,0.3333,0.3333,2.687,0.7619,0.21867,0.25231,1,0.3333,0.3333,0.3333,0.185,0.2857,-0.01153,-0.04121,2,0.3333,0.3333,0.3333,0.979,0.5714,0.0579,0.09652,3.85,35.115,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,31.481,7.251,3.12,3.634,1559.152,808.672,1990.056
316,2026-05-12T21:58:17.254752+00:00,instagram,GND,14.58,14.476,14.476,0.5,0.5,17.417,23.206,0.5713,0.4287,0.2952,0.4273,1,0.3333,0.3333,0.3333,0.879,0.381,0.0379,0.09485,1,0.3333,0.3333,0.3333,0.217,0.2857,-0.00828,-0.0294,0,0.3333,0.3333,0.3333,0.233,0.2286,-0.01668,-0.07579,1.329,24.536,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.937,5.789,0.599,0.599,1564.941,809.271,1990.655
317,2026-05-12T21:58:27.274801+00:00,instagram,GND,9.071,20.633,20.633,0.5,0.5,11.862,29.439,0.7128,0.2872,0.2835,0.4322,2,0.3333,0.3333,0.3333,2.379,0.7619,0.18794,0.22048,0,0.3333,0.3333,0.3333,0.217,0.1786,-0.0083,-0.04757,1,0.3333,0.3333,0.3333,0.548,0.381,0.01479,0.03809,3.144,32.584,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,19.33,17.577,2.414,13.254,1582.518,811.685,2003.909
318,2026-05-12T21:58:37.307876+00:00,instagram,GND,19.137,24.106,24.106,0.5,0.5,21.886,32.99,0.6012,0.3988,0.2724,0.4371,2,0.3333,0.3333,0.3333,3.767,0.7619,0.32667,0.3568,0,0.3333,0.3333,0.3333,0.077,0.1786,-0.0223,-0.13341,1,0.3333,0.3333,0.3333,0.933,0.381,0.05327,0.13087,4.776,37.766,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.354,11.103,4.046,8.412,1593.621,815.731,2012.321
319,2026-05-12T21:58:47.337492+00:00,instagram,GND,15.057,26.176,26.176,0.5,0.5,17.767,35.137,0.6642,0.3358,0.2621,0.442,2,0.3333,0.3333,0.3333,2.72,0.7619,0.222,0.25571,1,0.3333,0.3333,0.3333,0.201,0.2857,-0.00987,-0.03515,2,0.3333,0.3333,0.3333,1.584,0.5714,0.11841,0.18832,4.505,39.643,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.235,17.37,3.775,14.408,1610.991,819.506,2026.729
320,2026-05-12T21:58:57.366021+00:00,instagram,ISL,14.322,26.039,14.322,0.5,0.5,16.998,35.079,0.6736,0.3264,0.2524,0.4469,1,0.5,0.5,0.0,3.621,0.7619,0.21211,0.2456,2,0.3333,0.3333,0.3333,4.576,0.8333,0.35756,0.35703,0,1.0,0.0,0.0,5.639,0.8889,0.3639,0.34315,13.836,30.833,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,24.465,0.0,6.368,6.368,1610.991,825.874,2033.097
321,2026-05-12T21:59:07.402035+00:00,instagram,GND,16.677,26.245,26.245,0.5,0.5,19.321,35.364,0.6467,0.3533,0.2435,0.4517,1,0.3333,0.3333,0.3333,0.316,0.381,-0.01841,-0.04954,0,0.3333,0.3333,0.3333,0.034,0.1786,-0.02662,-0.16144,2,0.3333,0.3333,0.3333,0.736,0.5714,0.03363,0.05718,1.086,36.45,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,26.789,16.043,0.355,9.661,1627.034,826.229,2042.758
322,2026-05-12T21:59:17.423185+00:00,instagram,GND,18.905,24.077,24.077,0.5,0.5,21.521,33.275,0.6073,0.3927,0.2354,0.4564,2,0.3333,0.3333,0.3333,2.605,0.7619,0.21046,0.24391,0,0.3333,0.3333,0.3333,0.178,0.1786,-0.01217,-0.07056,0,0.3333,0.3333,0.3333,0.325,0.2286,-0.00749,-0.03332,3.108,36.383,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,28.989,11.754,2.378,7.395,1638.788,828.607,2050.153
323,2026-05-12T21:59:27.441040+00:00,instagram,GND,17.748,26.139,26.139,0.5,0.5,20.339,35.418,0.6352,0.3648,0.2281,0.4612,0,0.3333,0.3333,0.3333,0.152,0.2286,-0.0348,-0.16517,1,0.3333,0.3333,0.3333,0.343,0.2857,0.00433,0.01505,1,0.3333,0.3333,0.3333,0.535,0.381,0.01347,0.03475,1.03,36.448,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.806,15.079,0.3,8.641,1653.867,828.906,2058.794
324,2026-05-12T21:59:37.472515+00:00,instagram,GND,8.796,20.689,20.689,0.5,0.5,11.366,30.05,0.7256,0.2744,0.2216,0.4658,2,0.3333,0.3333,0.3333,4.296,0.7619,0.37962,0.4043,2,0.3333,0.3333,0.3333,0.449,0.4762,0.0149,0.03081,2,0.3333,0.3333,0.3333,2.26,0.5714,0.186,0.28179,7.005,37.055,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,18.833,18.684,6.275,18.222,1672.551,835.181,2077.016
325,2026-05-12T21:59:47.511311+00:00,instagram,ISL,14.618,24.252,14.618,0.5,0.5,17.169,33.694,0.6624,0.3376,0.2159,0.4704,1,0.5,0.5,0.0,2.514,0.7619,0.1014,0.12494,1,0.3333,0.3333,0.3333,1.377,0.5556,0.03769,0.06563,0,1.0,0.0,0.0,5.005,0.8889,0.30047,0.2912,8.896,26.064,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,24.636,0.0,1.428,1.428,1672.551,836.609,2078.444
326,2026-05-12T21:59:57.533340+00:00,instagram,GND,12.85,23.322,23.322,0.5,0.5,15.385,32.846,0.681,0.319,0.2111,0.475,2,0.3333,0.3333,0.3333,3.543,0.7619,0.30427,0.33601,2,0.3333,0.3333,0.3333,2.249,0.4762,0.19491,0.3431,1,0.3333,0.3333,0.3333,0.894,0.381,0.04941,0.12194,6.686,39.532,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.853,17.461,5.955,16.679,1690.012,842.564,2095.123
327,2026-05-12T22:00:07.559676+00:00,instagram,ISL,22.487,21.573,22.487,0.5,0.5,25.009,31.179,0.5549,0.4451,0.2071,0.4795,0,0.5,0.5,0.0,0.863,0.5333,-0.06372,-0.12724,1,0.3333,0.3333,0.3333,0.68,0.5556,-0.03195,-0.05923,0,1.0,0.0,0.0,5.365,0.8889,0.33647,0.32102,6.908,31.917,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,31.909,0.0,0.0,0.008,1690.012,842.564,2095.131
328,2026-05-12T22:00:17.580466+00:00,instagram,ISL,16.366,25.948,16.366,0.5,0.5,18.878,35.637,0.6537,0.3463,0.204,0.484,1,0.5,0.5,0.0,2.656,0.7619,0.11563,0.14129,2,0.3333,0.3333,0.3333,4.531,0.8333,0.35305,0.35323,0,1.0,0.0,0.0,6.6,0.8889,0.46004,0.4171,13.787,32.665,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.346,0.0,6.32,6.32,1690.012,848.884,2101.45
329,2026-05-12T22:00:27.591763+00:00,instagram,ISL,12.647,22.522,12.647,0.5,0.5,15.152,32.295,0.6806,0.3194,0.2018,0.4883,1,0.5,0.5,0.0,2.527,0.7619,0.10268,0.12642,1,0.3333,0.3333,0.3333,0.718,0.5556,-0.0282,-0.0521,0,1.0,0.0,0.0,5.859,0.8889,0.38589,0.36055,9.104,24.256,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,22.62,0.0,1.636,1.636,1690.012,850.52,2103.087
330,2026-05-12T22:00:37.620319+00:00,instagram,ISL,13.325,24.046,13.325,0.5,0.5,15.827,33.902,0.6817,0.3183,0.2004,0.4927,1,0.5,0.5,0.0,2.845,0.7619,0.13453,0.16261,2,0.3333,0.3333,0.3333,5.946,0.8333,0.49458,0.46593,0,1.0,0.0,0.0,5.412,0.8889,0.34123,0.3249,14.203,30.03,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,23.294,0.0,6.736,6.736,1690.012,857.256,2109.822
331,2026-05-12T22:00:47.644549+00:00,instagram,ISL,16.41,22.104,16.41,0.5,0.5,18.91,32.043,0.6289,0.3711,0.2,0.4969,1,0.5,0.5,0.0,3.42,0.7619,0.19204,0.22479,1,0.3333,0.3333,0.3333,0.721,0.5556,-0.02785,-0.05144,0,1.0,0.0,0.0,5.968,0.8889,0.39681,0.36908,10.11,29.02,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.377,0.0,2.642,2.642,1690.012,859.898,2112.465
332,2026-05-12T22:00:57.651578+00:00,instagram,ISL,13.946,20.466,13.946,0.5,0.5,16.447,30.489,0.6496,0.3504,0.2004,0.5011,0,0.5,0.5,0.0,0.64,0.5333,-0.08598,-0.17579,2,0.3333,0.3333,0.3333,4.982,0.8333,0.3982,0.39058,0,1.0,0.0,0.0,5.329,0.8889,0.33287,0.31808,10.951,27.398,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,23.915,0.0,3.483,3.483,1690.012,863.382,2115.948
333,2026-05-12T22:01:07.676582+00:00,instagram,ISL,24.768,26.245,24.768,0.5,0.5,27.274,36.352,0.5713,0.4287,0.2018,0.5053,0,0.5,0.5,0.0,0.504,0.5333,-0.09955,-0.2066,0,0.3333,0.3333,0.3333,0.657,0.4167,-0.03431,-0.08593,0,1.0,0.0,0.0,8.228,0.8889,0.62283,0.53103,9.39,36.664,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,34.742,0.0,1.922,1.922,1690.012,865.304,2117.87
334,2026-05-12T22:01:17.678243+00:00,instagram,ISL,22.242,14.837,22.242,0.5,0.5,24.755,25.028,0.5027,0.4973,0.204,0.5094,0,0.5,0.5,0.0,1.806,0.5333,0.03058,0.05575,1,0.3333,0.3333,0.3333,0.823,0.5556,-0.0177,-0.03238,0,1.0,0.0,0.0,4.91,0.8889,0.291,0.2832,7.539,32.294,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,25.758,0.0,0.071,6.536,1690.012,865.375,2124.406
335,2026-05-12T22:01:27.698866+00:00,instagram,ISL,16.992,25.879,16.992,0.5,0.5,19.515,36.153,0.6494,0.3506,0.2071,0.5134,0,0.5,0.5,0.0,1.159,0.5333,-0.03405,-0.06598,0,0.3333,0.3333,0.3333,0.702,0.4167,-0.02981,-0.07423,0,1.0,0.0,0.0,4.96,0.8889,0.29597,0.28741,6.821,26.336,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.982,0.0,0.0,0.0,1690.012,865.375,2124.406
336,2026-05-12T22:01:37.723407+00:00,instagram,ISL,14.972,23.386,14.972,0.5,0.5,17.507,33.744,0.6584,0.3416,0.2111,0.5173,1,0.5,0.5,0.0,4.562,0.7619,0.30622,0.33784,0,0.3333,0.3333,0.3333,0.553,0.4167,-0.04469,-0.11346,0,1.0,0.0,0.0,7.166,0.8889,0.51659,0.45816,12.281,29.788,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,24.975,0.0,4.814,4.814,1690.012,870.189,2129.22
